ID#,Country,SERIES          SH,SHOT,YEAR,MON,DAY,SITE,LAT,LONG,HOB,YD-MN,YIELD,DATE,MON_NUM,HOB_ft
435,USSR,1973,Meridian-2,1973,SEP,19,null,45.758,67.825,-400,6.3,6.3,9/19/1973,9,-121.9512195
430,USSR,1973,Meridian-1,1973,AUG,28,null,50.527,68.323,-400,6.3,6.3,8/28/1973,8,-121.9512195
218,USSR,1962,,1962,DEC,22,NZ,73,55,1050,6.3,6.3,12/22/1962,12,320.1219512
296,USSR,1968,,1968,APR,24,STS-D,49.84167,78.10722,0,0.001,6.2,4/24/1968,4,0
328,USSR,1969,,1969,SEP,11,STS-D,49.77778,77.98639,0,0.001,6.2,9/11/1969,9,0
303,USA,Storax,Casselman,1963,FEB,8,NTS-YF,37.14886,-116.05189,-302.97,0,6,2/8/1963,2,-92.36890244
679,USA,Mandrel,Jal,1970,MAR,19,NTS-YF,37.00108,-116.02286,-301.39,0,6,3/19/1970,3,-91.88719512
552,USA,Crosstie,Scroll,1968,APR,23,NTS-PM,37.33772,-116.37558,-228.6,0,6,4/23/1968,4,-69.69512195
315,USA,Storax,Cumberland,1963,APR,11,NTS-YF,37.15668,-116.07096,-227.08,0,6,4/11/1963,4,-69.23170732
388,USSR,1971,,1971,DEC,15,STS-D,49.83056,77.99333,-115,0.001,6,12/15/1971,12,-35.06097561
51,USSR,1957,,1957,OCT,10,NZ-CB,70.7,54.56,-30,10,6,10/10/1957,10,-9.146341463
395,USSR,1972,,1972,MAR,28,STS-D,49.73417,78.0825,0,0.001,6,3/28/1972,3,0
446,USSR,1974,,1974,JAN,30,STS-D,49.82333,78.04167,0,0.001,6,1/30/1974,1,0
566,USSR,1977,,1977,DEC,26,STS-D,49.80139,78.12833,0,0.001,6,12/26/1977,12,0
94,FRANCE,1979,Polydore,1979,APR,4,PMU-R,-21.85,-138.702,0,5,6,4/4/1979,4,0
678,USSR,1980,,1980,APR,4,STS-SU,50,77.823,0,0.001,6,4/4/1980,4,0
853,USSR,1984,,1984,SEP,9,STS-D,49.80444,78.0875,0,0.001,6,9/9/1984,9,0
950,USSR,1988,,1988,OCT,18,STS-D,49.78,78.01722,0,0.001,6,10/18/1988,10,0
969,USSR,1989,,1989,SEP,2,STS-B,50.00583,78.98556,0,0.001,6,9/2/1989,9,0
14,UK,Antler,Antler Round 2/Biak,1957,SEP,25,SAU-MR,-29.8926,131.6176,31,6,6,9/25/1957,9,9.451219512
160,USSR,1962,,1962,AUG,22,NZ,73,55,60,6,6,8/22/1962,8,18.29268293
47,FRANCE,1972,Oberon,1972,JUL,27,PMU-DI,-21.83,-138.88,220,6,6,7/27/1972,7,67.07317073
100,USSR,1961,,1961,SEP,13,NZ-CB?,70.87,53.33,250,6,6,9/13/1961,9,76.2195122
180,USA,Hardtack II,Socorro,1958,OCT,22,NTS-YF,37.0867,-116.0236,460,6,6,10/22/1958,10,140.2439024
146,USSR,1961,,1961,NOV,4,NZ,73,55,2240,6,6,11/4/1961,11,682.9268293
128,USA,Hardtack I,Holly,1958,MAY,20,EN,11.5439,162.3561,4,5.9,5.9,5/20/1958,5,1.219512195
47,USSR,1957,,1957,SEP,13,STS,50,78,780,5.9,5.9,9/13/1957,9,237.804878
7,USSR,1953,Joe 6?),1953,SEP,3,STS,50,78,255,5.8,5.8,9/3/1953,9,77.74390244
156,USSR,1962,,1962,AUG,18,STS,50,78,310,5.8,5.8,8/18/1962,8,94.51219512
212,USA,Nougat,Hard Hat,1962,FEB,15,NTS-15,37.225,-116.058,-287.43,5.7,5.7,2/15/1962,2,-87.63109756
733,USSR,1981,,1981,AUG,14,STS-D,49.75222,78.05306,0,0.001,5.6,8/14/1981,8,0
30,USSR,1956,,1956,MAR,25,STS,50,78,1,5.5,5.5,3/25/1956,3,0.304878049
74,USSR,1958,,1958,OCT,6,NZ,73,55,1200,5.5,5.5,10/6/1958,10,365.8536585
388,USA,Whetstone,Salmon,1964,OCT,22,null,31.1421,-89.5699,-830,5.3,5.3,10/22/1964,10,-253.0487805
350,USA,Niblick,Eagle,1963,DEC,12,NTS-YF,37.13103,-116.04389,-164.59,5.3,5.3,12/12/1963,12,-50.17987805
298,USA,Storax,Anacostia,1962,NOV,27,NTS-YF,37.12281,-116.029,-227.69,5.2,5.2,11/27/1962,11,-69.41768293
144,USA,Hardtack I,Sequoia,1958,JUL,1,EN,11.5442,162.3564,2,5.2,5.2,7/1/1958,7,0.609756098
207,USA,Nougat,Stoat,1962,JAN,9,NTS-YF,37.04464,-116.03506,-302.33,5.1,5.1,1/9/1962,1,-92.17378049
64,FRANCE,1975,Achille,1975,JUN,5,PFA-R1,-22.28,-138.74,-623,0,5,6/5/1975,6,-189.9390244
65,FRANCE,1975,Hector,1975,NOV,26,PFA-R1,-22.28,-138.74,-585,5,5,11/26/1975,11,-178.3536585
825,USA,Bedrock,Puye,1974,AUG,14,NTS-YF,33:42.6,-116.03636,-430.08,0,5,8/14/1974,8,-131.1219512
895,USA,Cresset,Bobstay,1977,OCT,26,NTS-YF,10:56.6,-116.0167,-381.3,0,5,10/26/1977,10,-116.25
1018,USA,Grenadier,Villita,1984,NOV,10,NTS-YF,00:08.6,-116.0174,-372.2,0,5,11/10/1984,11,-113.4756098
856,USA,Anvil,Leyden,1975,NOV,26,NTS-YF,48:51.3,-116.01888,-326.11,0,5,11/26/1975,11,-99.42378049
291,USA,Storax,Santee,1962,OCT,27,NTS-YF,37.14931,-116.0535,-319.43,0,5,10/27/1962,10,-97.38719512
457,USA,Flintlock,Pin Stripe,1966,APR,25,NTS-FF,36.88744,-115.94072,-295.66,0,5,4/25/1966,4,-90.1402439
175,USA,Hardtack II,Logan,1958,OCT,16,NTS-RM,37.1842,-116.2011,-283.58,5,5,10/16/1958,10,-86.45731707
633,USA,Mandrel,Minute Steak,1969,SEP,12,NTS-FF,36.87722,-115.9285,-264.26,0,5,9/12/1969,9,-80.56707317
275,USA,Storax,York,1962,AUG,24,NTS-YF,37.11864,-116.03947,-226.47,0,5,8/24/1962,8,-69.04573171
453,USA,Flintlock,Stutz,1966,APR,6,NTS-YF,37.13953,-116.14086,-225.34,0,5,4/6/1966,4,-68.70121951
230,USA,Nougat,Black,1962,APR,27,NTS-YF,37.11844,-116.03778,-217.63,0,5,4/27/1962,4,-66.35060976
278,USA,Storax,Hyrax,1962,SEP,14,NTS-YF,37.04394,-116.02111,-216.69,0,5,9/14/1962,9,-66.06402439
405,USA,Whetstone,Wishbone,1965,FEB,18,NTS-FF,36.817,-115.95,-179.22,0,5,2/18/1965,2,-54.6402439
555,USSR,1977,,1977,OCT,9,NZ-NS,73.409,54.927,-160,0.001,5,10/9/1977,10,-48.7804878
374,USSR,1971,,1971,JUN,30,STS-B,49.946,78.98047,0,0.001,5,6/30/1971,6,0
71,FRANCE,1977,Ulysse B,1977,FEB,19,PMU-R,-21.84,-138.848,0,5,5,2/19/1977,2,0
77,FRANCE,1977,Oreste,1977,NOV,12,PMU-R,-21.8,-138.9,0,0,5,11/12/1977,11,0
79,FRANCE,1977,Laocoon,1977,DEC,17,PMU-R,-21.8,-138.9,0,0,5,12/17/1977,12,0
81,FRANCE,1978,Pylade,1978,MAR,22,PMU-R,-21.705,-138.934,0,0,5,3/22/1978,3,0
89,FRANCE,1978,Eteocle,1978,DEC,17,PMU-R,-21.8,-138.9,0,0,5,12/17/1978,12,0
84,FRANCE,1978,Ares,1978,JUL,19,PMU-R,-21.8,-138.9,0,5,5,7/19/1978,7,0
95,FRANCE,1979,Pyrrhos,1979,JUN,18,PMU-R,-21.81,-138.809,0,5,5,6/18/1979,6,0
98,FRANCE,1979,Palamede,1979,JUL,28,PMU-R,-21.809,-138.812,0,0,5,7/28/1979,7,0
105,FRANCE,1980,Pelpos,1980,APR,4,PMU-R,-21.921,-138.799,0,5,5,4/4/1980,4,0
696,USSR,1980,Dynamika,1980,SEP,25,STS-D,49.78333,78.08056,0,0.001,5,9/25/1980,9,0
108,FRANCE,1980,Chryses,1980,JUL,6,PMU-R,-21.849,-138.848,0,5,5,7/6/1980,7,0
102,FRANCE,1980,Adraste,1980,MAR,3,PMU-R,-21.8,-138.9,0,0,5,3/3/1980,3,0
122,FRANCE,1981,Procles,1981,NOV,11,PMU-R,-21.856,-138.954,0,5,5,11/11/1981,11,0
115,FRANCE,1981,Iphicles,1981,MAR,28,PMU-R,-21.79,-138.678,0,5,5,3/28/1981,3,0
118,FRANCE,1981,Eryx,1981,JUL,11,PMU-R,-21.8,-138.9,0,0,5,7/11/1981,7,0
123,FRANCE,1981,Cilix,1981,DEC,5,PMU-R,-21.685,-138.933,0,5,5,12/5/1981,12,0
113,FRANCE,1981,Broteas,1981,FEB,27,PMU-R,-21.8,-138.9,0,0,5,2/27/1981,2,0
148,FRANCE,1984,Machaon,1984,OCT,27,PMU-R,-22.064,-138.477,0,5,5,10/27/1984,10,0
144,FRANCE,1984,Demophon,1984,MAY,8,PMU-R,-21.8,-138.9,0,0,5,5/8/1984,5,0
146,FRANCE,1984,Aristee,1984,JUN,12,PMU-R,-21.8,-138.9,0,5,5,6/12/1984,6,0
158,FRANCE,1985,Zetes,1985,NOV,24,PMU-R,-21.802,-138.781,0,5,5,11/24/1985,11,0
155,FRANCE,1985,Erginos,1985,JUN,7,PMU-L,-21.8,-138.9,0,5,5,6/7/1985,6,0
891,USSR,1985,,1985,JUL,25,STS-D,49.8186,78.0164,0,0.001,5,7/25/1985,7,0
162,FRANCE,1986,Sthenelos,1986,MAY,27,PMU-R,-21.8,-138.9,0,5,5,5/27/1986,5,0
166,FRANCE,1986,Peneleos,1986,DEC,6,PMU-R,-21.8,-138.9,0,0,5,12/6/1986,12,0
160,FRANCE,1986,Hyllos,1986,APR,26,PMU-R,-21.725,-138.941,0,5,5,4/26/1986,4,0
164,FRANCE,1986,Hesione,1986,NOV,10,PMU-R,-21.8,-138.9,0,0,5,11/10/1986,11,0
161,FRANCE,1986,Ceto,1986,MAY,6,PMU-R,-21.8,-138.9,0,0,5,5/6/1986,5,0
168,FRANCE,1987,Jocaste,1987,MAY,5,PMU-L,-21.705,-138.581,0,5,5,5/5/1987,5,0
170,FRANCE,1987,Dirce,1987,JUN,6,PMU-L,-21.769,-138.874,0,5,5,6/6/1987,6,0
175,FRANCE,1987,Danae,1987,NOV,29,PMU-L,-21.8,-138.9,0,5,5,11/29/1987,11,0
932,USSR,1987,,1987,DEC,20,STS-D,49.77583,78.01222,0,0.001,5,12/20/1987,12,0
178,FRANCE,1988,Antigone,1988,JUN,16,PMU-L,-21.75,-139,0,0,5,6/16/1988,6,0
935,USSR,1988,,1988,FEB,6,STS-D,49.77583,78.01972,0,0.001,5,2/6/1988,2,0
194,FRANCE,1990,Megapentes,1990,JUN,7,PMU-L,-21.8,-138.9,0,5,5,6/7/1990,6,0
9,USSR,1953,Joe 7?),1953,SEP,10,STS,50,78,220,4.9,4.9,9/10/1953,9,67.07317073
187,USA,Hardtack II,Sanford,1958,OCT,26,NTS-FF,36.7981,-115.9289,460,4.9,4.9,10/26/1958,10,140.2439024
187,USSR,1962,,1962,OCT,13,STS,50,78,720,4.9,4.9,10/13/1962,10,219.5121951
127,USSR,1961,Korall,1961,OCT,23,NZ-CB,70.7,54.56,-20,4.8,4.8,10/23/1961,10,-6.097560976
110,USSR,1961,,1961,SEP,20,STS,50,78,280,4.8,4.8,9/20/1961,9,85.36585366
106,USA,Plumbbob,Franklin Prime,1957,AUG,30,NTS-YF,37.0867,-116.0236,230,4.7,4.7,8/30/1957,8,70.12195122
205,USSR,1962,,1962,NOV,3,STS,50,78,710,4.7,4.7,11/3/1962,11,216.4634146
269,USSR,1966,,1966,DEC,3,STS-D,49.74028,78.03083,0,0.001,4.6,12/3/1966,12,0
262,USSR,1966,,1966,SEP,7,STS-D,49.83056,78.05778,0,0.001,4.6,9/7/1966,9,0
272,USSR,1967,,1967,JAN,30,STS-D,49.77306,77.99,0,0.001,4.6,1/30/1967,1,0
304,USSR,1968,,1968,AUG,20,STS-D,49.82056,78.08111,0,0.001,4.6,8/20/1968,8,0
243,USA,Nougat,Eel,1962,MAY,19,NTS-YF,37.12483,-116.052,-217.63,4.5,4.5,5/19/1962,5,-66.35060976
378,USA,Whetstone,Alva,1964,AUG,19,NTS-YF,37.159,-116.08308,-166.04,4.4,4.4,8/19/1964,8,-50.62195122
411,USA,Whetstone,Palanquin,1965,APR,14,NTS-PM,37.28039,-116.52356,-85.34,4.3,4.3,4/14/1965,4,-26.01829268
1126,USA,Julin,Hunters Trophy,1992,SEP,18,NTS-RM,57:57.9,-116.20998,-385.3,0,4,9/18/1992,9,-117.4695122
989,USA,Phalanx,Mini Jade,1983,MAY,26,NTS-RM,00:57.6,-116.206,-379.2,0,4,5/26/1983,5,-115.6097561
741,USA,Grommet,Pedernal,1971,SEP,29,NTS-YF,37.01103,-116.00733,-378.68,0,4,9/29/1971,9,-115.4512195
820,USA,Arbor,Jara,1974,JUN,6,NTS-YF,05:31.8,-116.02351,-378.06,0,4,6/6/1974,6,-115.2621951
834,USA,Bedrock,Keel,1974,DEC,16,NTS-YF,16:16.3,-116.01763,-304.72,0,4,12/16/1974,12,-92.90243902
493,USA,Latchkey,Persimmon,1967,FEB,23,NTS-YF,37.01753,-116.01586,-299.11,0,4,2/23/1967,2,-91.19207317
746,USA,Grommet,Diagonal Line,1971,NOV,24,NTS-FF,36.87922,-115.93469,-264.26,0,4,11/24/1971,11,-80.56707317
478,USA,Latchkey,Newark,1966,SEP,29,NTS-YF,37.16867,-116.04606,-228.63,0,4,9/29/1966,9,-69.70426829
331,USA,Storax,Kennebec,1963,JUN,25,NTS-YF,37.1314,-116.06806,-226.16,0,4,6/25/1963,6,-68.95121951
422,USA,Whetstone,Diluted Waters,1965,JUN,16,NTS-FF,36.81806,-115.95606,-190.5,0,4,6/16/1965,6,-58.07926829
264,USA,Nougat,Sacramento,1962,JUN,30,NTS-YF,37.11742,-116.04742,-149.05,0,4,6/30/1962,6,-45.44207317
971,USSR,1989,,1989,OCT,4,STS-D,49.7498,78.0117,-94,0.001,4,10/4/1989,10,-28.65853659
14,USSR,1954,(Joe 10?),1954,OCT,5,STS,50,78,0,4,4,10/5/1954,10,0
4002,NKOREA,,,2009,MAY,25,,41.306,129.029,0,,4,5/25/2009,5,0
257,USSR,1966,,1966,MAY,7,STS-D,49.73611,78.10722,0,4,4,5/7/1966,5,0
313,USSR,1968,,1968,NOV,9,STS-D,49.79972,78.14444,0,0.001,4,11/9/1968,11,0
85,FRANCE,1978,Idomenee,1978,JUL,26,PMU-R,-21.8,-138.9,0,0,4,7/26/1978,7,0
621,USSR,1978,,1978,DEC,14,STS-D,49.81583,78.10667,0,0.001,4,12/14/1978,12,0
100,FRANCE,1979,Atree,1979,NOV,22,PMU-R,-21.8,-138.9,0,0,4,11/22/1979,11,0
142,FRANCE,1983,Linos,1983,DEC,3,PMU-R,-21.8,-138.9,0,0,4,12/3/1983,12,0
946,USSR,1988,,1988,JUN,14,STS-B,50.01889,78.96056,0,0.001,4,6/14/1988,6,0
56,USA,Teapot,Hornet,1955,MAR,12,NTS-YF,37.0403,-116.0253,90,4,4,3/12/1955,3,27.43902439
46,FRANCE,1972,Titania,1972,JUN,30,PMU-DI,-21.83,-138.88,220,4,4,6/30/1972,6,67.07317073
55,FRANCE,1974,Capricorne,1974,JUN,16,PMU-DI,-21.83,-138.88,220,4,4,6/16/1974,6,67.07317073
43,FRANCE,1971,Phoebe,1971,AUG,8,PMU-DE,-21.83,-138.88,230,4,4,8/8/1971,8,70.12195122
51,FRANCE,1973,Pallas,1973,AUG,18,PMU-DE,-21.83,-138.88,270,4,4,8/18/1973,8,82.31707317
58,FRANCE,1974,Centaure,1974,JUL,17,PMU-DE,-21.83,-138.88,270,4,4,7/17/1974,7,82.31707317
403,USSR,1972,Fakel,1972,JUL,9,null,49.8,35.4,-2483,3.8,3.8,7/9/1972,7,-757.0121951
470,USSR,1974,,1974,DEC,16,STS-D,49.83306,78.02667,-126,3.8,3.8,12/16/1974,12,-38.41463415
151,USSR,1962,,1962,AUG,4,STS,50,78,390,3.8,3.8,8/4/1962,8,118.902439
10,FRANCE,,Opale (Michele),1964,FEB,14,AL-IE,24.0536,5.0523,-353,0,3.7,2/14/1964,2,-107.6219512
513,USSR,1976,,1976,MAY,19,STS-D,49.7775,78.01556,0,0.001,3.7,5/19/1976,5,0
674,USSR,1979,,1979,DEC,21,STS-D,49.79222,78.113,0,0.001,3.6,12/21/1979,12,0
274,USA,Storax,Wichita,1962,JUL,27,NTS-YF,37.12972,-116.05647,-150.27,0,3.5,7/27/1962,7,-45.81402439
24,USSR,1955,(Joe 17),1955,SEP,21,NZ-CB,70.7,54.56,-10,3.5,3.5,9/21/1955,9,-3.048780488
452,USSR,1974,,1974,JUN,25,STS-D,49.83056,78.10139,0,0.001,3.5,6/25/1974,6,0
623,USSR,1978,,1978,DEC,20,STS-D,49.81083,78.05417,0,0.001,3.5,12/20/1978,12,0
19,USA,Buster,Baker,1951,OCT,28,NTS-YF,37.085,-116.02,340,3.5,3.5,10/28/1951,10,103.6585366
393,USA,Whetstone,Drill (Source-Lo,1964,DEC,5,NTS-YF,37.13428,-116.06975,-219.46,3.4,3.4,12/5/1964,12,-66.90853659
221,USA,Nougat,Hoosic,1962,MAR,28,NTS-YF,37.12431,-116.03389,-186.84,3.4,3.4,3/28/1962,3,-56.96341463
24,CHINA,,,1978,OCT,14,LN-C,41.523,88.722,0,0,3.4,10/14/1978,10,0
736,USSR,1981,Geliy-1,1981,SEP,2,null,60.6,55.7,-2090,3.2,3.2,9/2/1981,9,-637.195122
852,USSR,1984,Geliy,1984,AUG,28,null,60.7,57.5,-2075,3.2,3.2,8/28/1984,8,-632.6219512
851,USSR,1984,Geliy,1984,AUG,28,null,60.3,57.1,-2065,3.2,3.2,8/28/1984,8,-629.5731707
907,USSR,1987,Geliy,1987,APR,19,null,60.8,57.5,-2055,3.2,3.2,4/19/1987,4,-626.5243902
906,USSR,1987,Geliy,1987,APR,19,null,60.6,57.2,-2015,3.2,3.2,4/19/1987,4,-614.3292683
687,USSR,1980,Butan,1980,JUN,16,null,52.9,56.5,-1400,3.2,3.2,6/16/1980,6,-426.8292683
688,USSR,1980,Butan,1980,JUN,25,null,52.9,56.5,-1390,3.2,3.2,6/25/1980,6,-423.7804878
866,USSR,1984,Vega,1984,OCT,27,null,46.95,48.1,-950,3.2,3.2,10/27/1984,10,-289.6341463
865,USSR,1984,Vega,1984,OCT,27,null,46.9,48.15,-850,3.2,3.2,10/27/1984,10,-259.1463415
923,USSR,1987,Neva 2-3,1987,AUG,12,null,61.45,112.8,-834,3.2,3.2,8/12/1987,8,-254.2682927
508,USA,Latchkey,Switch,1967,JUN,22,NTS-YF,37.12556,-116.02867,-301.75,3.1,3.1,6/22/1967,6,-91.99695122
326,USA,Storax,Yuba,1963,JUN,5,NTS-RM,37.19658,-116.20917,-242.41,3.1,3.1,6/5/1963,6,-73.9054878
210,USA,Nougat,Stillwater,1962,FEB,8,NTS-YF,37.12725,-116.05267,-181.36,3.07,3.07,2/8/1962,2,-55.29268293
667,USSR,1979,Galit,1979,OCT,24,null,47.85,48.14,-850,0.001,3,10/24/1979,10,-259.1463415
1116,USA,Sculpin,Floydada,1991,AUG,15,NTS-YF,05:45.3,-116.00179,-502.9,0,3,8/15/1991,8,-153.3231707
591,USA,Bowline,Tinderbox,1968,NOV,22,NTS-YF,37.13992,-116.04225,-439.52,0,3,11/22/1968,11,-134
203,USA,Nougat,Gnome,1961,DEC,10,null,32.2636,-103.8658,-360,3,3,12/10/1961,12,-109.7560976
579,USA,Bowline,Knife C,1968,OCT,3,NTS-YF,37.02592,-115.99283,-301.44,0,3,10/3/1968,10,-91.90243902
370,USA,Niblick,Ace,1964,JUN,11,NTS-YF,37.14861,-116.076,-262.74,3,3,6/11/1964,6,-80.10365854
1121,USA,Julin,Diamond Fortune,1992,APR,30,NTS-RM,37:13.2,-116.15735,-236,0,3,4/30/1992,4,-71.95121951
308,USA,Storax,Kaweah,1963,FEB,21,NTS-YF,37.12031,-116.04572,-227.08,3,3,2/21/1963,2,-69.23170732
333,USA,Niblick,Satsop,1963,AUG,15,NTS-YF,37.15408,-116.07664,-224.94,0,3,8/15/1963,8,-68.57926829
330,USA,Storax,Mataco,1963,JUN,14,NTS-YF,37.04611,-116.01836,-195.56,0,3,6/14/1963,6,-59.62195122
227,USA,Nougat,Dead,1962,APR,21,NTS-YF,37.119,-116.0315,-193.24,0,3,4/21/1962,4,-58.91463415
248,USA,Nougat,Raccoon,1962,JUN,1,NTS-YF,37.04561,-116.03447,-164.25,0,3,6/1/1962,6,-50.07621951
327,USA,Storax,Hutia,1963,JUN,6,NTS-YF,37.04503,-116.03636,-134.57,0,3,6/6/1963,6,-41.02743902
86,FRANCE,1978,Schedios,1978,NOV,2,PMU-R,-21.8,-138.9,0,0,3,11/2/1978,11,0
577,USSR,1978,,1978,MAY,29,STS-D,49.79139,78.09444,0,0.001,3,5/29/1978,5,0
125,FRANCE,1982,Aerope,1982,FEB,20,PMU-R,-21.8,-138.9,0,0,3,2/20/1982,2,0
138,FRANCE,1983,Burisis,1983,JUN,18,PMU-R,-21.8,-138.9,0,0,3,6/18/1983,6,0
795,USSR,1983,,1983,APR,12,STS-D,49.78556,78.08472,0,0.001,3,4/12/1983,4,0
35,CHINA,,,1988,SEP,29,LN-A,41.768,88.38,0,1,3,9/29/1988,9,0
48,CHINA,,,1996,JUL,29,LN-A,41.82,88.42,0,1,3,7/29/1996,7,0
3,FRANCE,Gerboise,Gerboise Rouge,1960,DEC,27,AL-R,26.3536,-0.1236,50,0,3,12/27/1960,12,15.24390244
8,UK,Buffalo,Buffalo R3/Kite,1956,OCT,11,SAU-MR,-29.888,131.65,150,3,3,10/11/1956,10,45.73170732
60,USA,Teapot,Wasp Prime,1955,MAR,29,NTS-YF,37.0867,-116.0578,230,3,3,3/29/1955,3,70.12195122
115,USSR,1961,,1961,OCT,1,STS,50,78,700,3,3,10/1/1961,10,213.4146341
202,USSR,1962,,1962,NOV,1,STS,50,78,700,3,3,11/1/1962,11,213.4146341
161,USSR,1962,,1962,AUG,22,STS,50,78,740,3,3,8/22/1962,8,225.6097561
254,USA,Nougat,Des Moines,1962,JUN,13,NTS-RM,37.22222,-116.16214,-185.93,2.9,2.9,6/13/1962,6,-56.68597561
526,USSR,1976,,1976,OCT,30,STS-D,49.83139,78.05722,0,0.001,2.8,10/30/1976,10,0
18,USSR,1954,(Joe 13?),1954,OCT,26,STS,50,78,110,2.8,2.8,10/26/1954,10,33.53658537
398,USA,Whetstone,Mudpack,1964,DEC,16,NTS-YF,37.17781,-116.067,-151.79,2.7,2.7,12/16/1964,12,-46.27743902
793,USSR,1983,,1983,MAR,30,STS-D,49.785,78.04056,0,0.001,2.7,3/30/1983,3,0
138,USSR,1961,,1961,NOV,1,STS,50,78,475,2.7,2.7,11/1/1961,11,144.8170732
167,USSR,1962,,1962,AUG,31,STS,50,78,700,2.7,2.7,8/31/1962,8,213.4146341
197,USA,Nougat,Antler,1961,SEP,15,NTS-RM,37.18794,-116.20775,-402.03,2.6,2.6,9/15/1961,9,-122.570122
20,CHINA,,,1976,OCT,17,LN-A,41.708,88.37,0,10,2.6,10/17/1976,10,0
246,USA,Dominic I,Tanana,1962,MAY,25,LI-CH,1.6,-157.3,2752,2.6,2.6,5/25/1962,5,839.0243902
884,USSR,1985,Benzol,1985,JUN,18,null,60.6,72.7,-2860,2.5,2.5,6/18/1985,6,-871.9512195
276,USA,Storax,Bobac,1962,AUG,24,NTS-YF,37.04614,-116.02383,-206.03,0,2.5,8/24/1962,8,-62.81402439
8,FRANCE,,Amethyste,1963,MAR,30,AL-IE,24.0433,5.057,0,0,2.5,3/30/1963,3,0
11,FRANCE,,Topaze,1964,JUN,15,AL-IE,24.0666,5.0345,0,0,2.5,6/15/1964,6,0
14,FRANCE,,Jade,1965,MAY,30,AL-IE,24.055,5.0508,0,0,2.5,5/30/1965,5,0
15,FRANCE,,Corindon,1965,OCT,1,AL-IE,24.0649,5.034,0,0,2.5,10/1/1965,10,0
17,CHINA,,,1975,OCT,27,LN-B,41.375,88.326,0,0,2.5,10/27/1975,10,0
162,USSR,1962,,1962,AUG,23,STS,50,78,680,2.5,2.5,8/23/1962,8,207.3170732
763,USSR,1982,,1982,JUN,25,STS-D,49.77139,78.11083,0,0.001,2.4,6/25/1982,6,0
149,USSR,1962,,1962,AUG,1,STS,50,78,430,2.4,2.4,8/1/1962,8,131.097561
214,USSR,1962,,1962,DEC,1,STS,50,78,680,2.4,2.4,12/1/1962,12,207.3170732
221,USSR,1962,,1962,DEC,23,NZ,73,55,1270,2.4,2.4,12/23/1962,12,387.195122
243,USSR,1965,Butan-2,1965,MAR,30,null,52.9,56.5,-1375,2.3,2.3,3/30/1965,3,-419.2073171
242,USSR,1965,Butan-1,1965,MAR,30,null,52.9,56.5,-1340,2.3,2.3,3/30/1965,3,-408.5365854
348,USSR,1970,Magistral,1970,JUN,25,null,52.2,55.7,-700,2.3,2.3,6/25/1970,6,-213.4146341
417,USSR,1972,Region-2,1972,NOV,24,null,51.99,51.867,-680,2.3,2.3,11/24/1972,11,-207.3170732
377,USSR,1971,Globus-1,1971,SEP,19,null,57.508,42.643,-610,2.3,2.3,9/19/1971,9,-185.9756098
382,USSR,1971,Globus-2,1971,OCT,4,null,61.358,48.092,-595,2.3,2.3,10/4/1971,10,-181.402439
375,USSR,1971,Globus-4,1971,JUL,2,null,67.283,63.467,-540,2.3,2.3,7/2/1971,7,-164.6341463
414,USSR,1972,Region-1,1972,SEP,21,null,52.118,52.068,-490,2.3,2.3,9/21/1972,9,-149.3902439
376,USSR,1971,Globus-3,1971,JUL,10,null,64.167,55.267,-470,2.3,2.3,7/10/1971,7,-143.2926829
480,USA,Latchkey,Simms,1966,NOV,5,NTS-YF,37.16994,-116.04722,-198.15,2.3,2.3,11/5/1966,11,-60.41158537
941,USSR,1988,,1988,APR,22,STS-D,49.79028,78.10694,-124,0.001,2.3,4/22/1988,4,-37.80487805
534,USA,Crosstie,Cabriolet,1968,JAN,26,NTS-PM,37.28086,-116.51444,-51.82,2.3,2.3,1/26/1968,1,-15.79878049
520,USA,Crosstie,Marvel,1967,SEP,21,NTS-YF,37.166,-116.03842,-174.35,2.2,2.2,9/21/1967,9,-53.1554878
188,USA,Hardtack II,De Baca,1958,OCT,26,NTS-YF,37.0867,-116.0236,460,2.2,2.2,10/26/1958,10,140.2439024
257,USA,Dominic I,Petit,1962,JUN,19,LI-CH,1.6,-157.3,4570,2.2,2.2,6/19/1962,6,1393.292683
413,USSR,1972,Dnepr-1,1972,SEP,4,null,67.75,33.1,-130,2.1,2.1,9/4/1972,9,-39.63414634
156,FRANCE,1985,Hero,1985,OCT,24,PMU-R,-21.8,-138.9,-700,0,2,10/24/1985,10,-213.4146341
999,USA,Phalanx,Techado,1983,SEP,22,NTS-YF,32:03.8,-116.0494,-532.5,0,2,9/22/1983,9,-162.347561
529,USA,Crosstie,Stilt,1967,DEC,15,NTS-YF,37.03669,-116.002,-332.43,0,2,12/15/1967,12,-101.3506098
24,UK,Whetstone,Cormorant,1964,JUL,17,NTS-YF,37.01761,-116.02956,-271.64,0,2,7/17/1964,7,-82.81707317
214,USA,Nougat,Codsaw,1962,FEB,19,NTS-YF,37.12744,-116.03711,-212.14,0,2,2/19/1962,2,-64.67682927
324,USA,Storax,Pleasant,1963,MAY,29,NTS-YF,37.12807,-116.04246,-210.31,0,2,5/29/1963,5,-64.11890244
346,USA,Niblick,Mustang,1963,NOV,15,NTS-YF,37.13231,-116.04689,-165.81,0,2,11/15/1963,11,-50.55182927
